"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.544105939E0,3.112570286E0,-1.012796116E1,7.381124496E0,1.291296596E1
2.551979474E0,4.743034363E0,-8.001194000E0,4.621708393E0,1.038632124E1
2.559914045E0,4.243517876E0,-8.145890236E0,6.885604858E-1,9.210705035E0
2.567787580E0,1.791973352E0,-1.246443462E1,1.816431284E-1,1.259389905E1
2.575661115E0,2.070352077E0,-5.289682388E0,-5.336399078E-1,5.705424528E0
2.583595685E0,3.288360357E0,-3.885260582E0,-1.592870712E0,5.333460484E0
2.591469220E0,1.345494509E0,-1.415473938E0,-3.324455261E0,3.855635450E0
2.599403791E0,1.796937704E0,-2.143932343E0,-2.914772987E0,4.039966902E0
2.607246808E0,3.571426868E0,9.871072769E-1,-1.388120890E0,3.956810617E0
2.615150861E0,-3.155920506E-1,2.344002724E0,-9.456903338E-1,2.547209712E0
2.623115949E0,1.191135645E0,3.076303005E0,-8.666501641E-1,3.410795627E0
2.631020002E0,7.745323181E-1,1.316148758E0,-1.900698662E0,2.438196725E0
2.638924054E0,1.015100479E0,-3.273544312E-1,5.802009583E0,5.899229196E0
2.646858625E0,4.546175003E0,3.340772629E0,2.995868921E0,6.387777353E0
2.654762677E0,2.234872818E0,4.752390862E0,-2.003992319E0,5.621019536E0
2.662727765E0,7.149181366E-1,1.666790485E0,-1.452398419E0,2.323523108E0
2.670570783E0,2.186650515E0,8.128767014E-1,-1.612847328E0,2.836103931E0
2.678535871E0,3.141536474E0,-2.155885696E-1,1.582051635E0,3.524005849E0
2.686439924E0,4.382285118E0,-5.922670364E-1,1.494545937E0,4.667855038E0
2.694313459E0,3.066824913E0,-2.207317352E-1,-5.737268925E-1,3.127826736E0
2.702248029E0,3.257004023E0,-3.570909500E-1,-7.706681490E-1,3.365935018E0
2.710121564E0,3.203538179E0,-6.918373108E-1,7.820606232E-2,3.278324560E0
2.718086652E0,3.528489828E0,-1.133183479E0,1.020764112E0,3.843995921E0
2.725990705E0,3.232874155E0,-1.498890877E0,9.831231236E-1,3.696576827E0
2.733894758E0,3.026501894E0,-1.432243347E0,5.361339450E-1,3.390940036E0
2.741829328E0,3.047883034E0,-7.246141434E-1,2.075203419E0,3.757808653E0
2.749702863E0,2.785597086E0,-9.308443069E-1,3.969943523E-1,2.963718402E0
2.757606916E0,2.653498411E0,-9.061460495E-1,-4.146960378E-1,2.834453613E0
2.765510969E0,2.609961510E0,-7.270507812E-1,-1.098518848E0,2.923567270E0
2.773384504E0,2.362874985E0,-1.012706757E0,-9.986930490E-1,2.757923308E0
2.781319074E0,2.835952520E0,-7.066469193E-1,-1.481347919E0,3.276639776E0
2.789192609E0,2.699359179E0,-5.070142746E-1,-1.529531956E0,3.143735271E0
2.797157697E0,1.246804714E0,1.074259758E0,1.300529003E0,2.097601419E0
2.805061750E0,3.497128487E-1,4.994635105E0,2.551721573E0,5.619605137E0
2.812935285E0,2.066903114E-1,7.651536942E0,1.816457272E0,7.866908889E0
2.820900373E0,-2.617759705E-1,9.449644089E0,1.203157663E0,9.529527188E0
2.828804426E0,-1.997045040E0,8.962014198E0,6.110084057E-1,9.202131202E0
2.836738996E0,-1.995428443E0,7.156833649E0,-1.712790012E0,7.624673906E0
2.844612531E0,-2.055690289E0,5.501534462E0,-6.319026351E-1,5.906948869E0
2.852486066E0,-1.740009785E-1,3.023635864E0,-1.656163216E0,3.451887422E0
2.860420636E0,6.819615364E-1,9.342327118E-1,-3.043769598E0,3.256132009E0
2.868294172E0,5.656876564E-1,-5.970563889E-1,-4.271460056E0,4.349925272E0
2.876228742E0,4.864764214E-2,-3.971052170E0,-1.721621037E0,4.328464037E0
2.884102277E0,1.573377848E0,-8.338789940E0,-2.612142563E0,8.878863907E0
2.891975812E0,7.169117928E-1,-9.179448128E0,4.860942662E-1,9.220223321E0
2.899971418E0,2.793254375E0,-5.089502335E-1,-7.325383186E0,7.856369338E0
2.907844953E0,-5.449265003E0,4.515905857E0,-5.447487235E-1,7.098214279E0
2.915810041E0,-7.211920738E0,-9.750556946E-2,2.201496512E-1,7.215938881E0
2.923714094E0,-6.181910038E0,2.504020214E0,2.387485027E0,7.084222872E0
2.931587629E0,-2.732009888E0,1.947284698E0,1.868625283E0,3.840254702E0
2.939522199E0,-2.659306526E0,-5.878951073E0,2.656229496E0,6.977788479E0
2.947487287E0,-3.616196156E0,-1.753376389E1,2.798654556E0,1.812021573E1
2.955452375E0,1.701322317E0,-1.853876495E1,3.768122673E0,1.899418469E1
2.963325910E0,5.352953434E0,-1.258432579E1,1.132626891E0,1.372232523E1
2.971199445E0,7.449409485E0,-8.081247330E0,2.545885563E0,1.128192330E1
2.979164533E0,8.289905548E0,-4.836005211E0,2.670901299E0,9.962087841E0
2.987068586E0,5.256853104E0,-2.767775536E0,1.555331469E0,6.141184083E0
2.995003156E0,2.491982460E0,-2.814532280E0,7.353951931E-1,3.830453580E0
3.002907209E0,2.108571291E0,-3.639387131E0,2.692044973E-1,4.214698404E0
3.010750226E0,2.492519379E0,-4.510560036E0,2.167443037E-1,5.157982433E0
3.018684797E0,2.736352444E0,-4.664937973E0,9.914660454E-1,5.498388483E0
3.026588849E0,3.472345352E0,-2.599746704E0,9.664701223E-1,4.444089296E0
3.034523420E0,1.842608213E0,4.474582672E-1,-3.600924015E-1,1.930049343E0
3.042396955E0,4.247498512E-1,2.786375523E0,1.104424834E0,3.027219054E0
3.050301008E0,-9.068596363E-2,4.554446697E0,6.269775391E0,7.749922071E0
3.058235578E0,-1.694011450E0,6.595536232E0,4.721737862E0,8.286469780E0
3.066078595E0,-3.472695827E0,7.226458073E0,1.445739508E0,8.146869050E0
3.074104719E0,-6.257234573E0,5.776320457E0,-6.183862686E-1,8.538223709E0
3.081978254E0,-4.848198414E0,4.692984581E0,2.175021172E-2,6.747562909E0
3.089882306E0,-3.197788000E0,2.847562790E0,1.577412486E0,4.563188807E0
3.097816877E0,2.748942375E-1,1.363240719E0,2.455253839E0,2.821748308E0
3.105720929E0,3.233561277E0,9.493961334E-1,3.133143187E0,4.601506034E0
3.113655500E0,3.845228195E0,1.741580963E-1,3.490610838E0,5.196198123E0
3.121529035E0,3.841106653E0,-1.304512024E-1,3.024299383E0,4.890552586E0
3.129402570E0,3.186639309E0,4.358291626E-3,2.318323612E0,3.940724991E0
3.137367658E0,2.135844707E0,-4.866237640E-1,2.415254593E0,3.260688585E0
3.145241193E0,1.541364074E0,1.199188232E-1,2.492745876E0,2.933251734E0
3.153206281E0,6.222661734E-1,7.734851837E-1,2.699523687E0,2.876268878E0
3.161079816E0,-1.933336258E-3,1.557232857E0,2.616393805E0,3.044748668E0
3.168983869E0,-1.190526247E0,1.981236935E0,2.961838007E0,3.757011700E0
3.176918439E0,-2.151544094E0,1.945703983E0,3.125327587E0,4.264103482E0
3.184791974E0,-2.631490707E0,2.179912090E0,2.969618559E0,4.527183943E0
3.192696027E0,-2.425541639E0,2.657071590E0,2.749055624E0,4.527757558E0
3.200630597E0,-2.560323477E0,2.733850479E0,2.700271368E0,4.617430044E0
3.208504133E0,-2.565923691E0,2.815704346E0,2.449156761E0,4.528854622E0
3.216438703E0,-2.459415436E0,2.841361523E0,2.168964386E0,4.338947579E0
3.224312238E0,-2.076854706E0,2.898352146E0,1.959935784E0,4.068798215E0
3.232216291E0,-2.014413834E0,3.127434254E0,1.734714866E0,4.104624681E0
3.240120344E0,-1.732278228E0,3.182313442E0,1.651880622E0,3.982036702E0
3.247993879E0,-1.477233529E0,3.179368973E0,1.589218616E0,3.849184560E0
3.255928449E0,-1.418387651E0,3.064438343E0,1.420043349E0,3.663212934E0
3.263832502E0,-1.223601341E0,2.887007713E0,1.210554838E0,3.361168963E0
3.271828107E0,-1.109997988E0,2.577718735E0,9.966285229E-1,2.978254157E0
3.279732160E0,-7.782295942E-1,2.269484520E0,6.942827702E-1,2.497644861E0
3.287636213E0,-3.185334206E-1,1.900850296E0,4.935324192E-1,1.989540057E0
3.295570783E0,7.406473160E-3,9.202423096E-1,-1.546597481E-2,9.204020646E-1
3.303474836E0,5.925374031E-1,1.842641830E-1,-4.782636166E-1,7.834474776E-1
3.311409406E0,1.039307356E0,-2.934684753E-1,-1.159888506E0,1.584810674E0
3.319252424E0,1.543108582E0,-8.590841293E-1,-2.698966742E0,3.225466030E0
3.327156476E0,2.006566525E0,-1.499856949E0,-4.381533623E0,5.047149391E0
3.335091047E0,3.040486336E0,-2.544670105E0,-5.136752129E0,6.488923295E0
3.342995099E0,3.893626213E0,-4.131731033E0,-4.776682854E0,7.419449137E0
3.350929670E0,4.622291565E0,-5.662100792E0,-3.847317219E0,8.259952450E0
3.358803205E0,5.219096661E0,-6.036144257E0,-3.596114635E0,8.752488098E0
3.366707258E0,4.557575226E0,-5.508921623E0,-3.383970261E0,7.910181042E0
3.374641828E0,3.293920517E0,-4.247062683E0,-3.247161865E0,6.279451726E0
3.382484845E0,2.069674492E0,-2.945763588E0,-3.200076818E0,4.816800521E0
3.390449933E0,1.353058934E0,-2.035593033E0,-3.142448187E0,3.981128996E0
3.398353986E0,1.019985437E0,-1.048539162E0,-3.109284878E0,3.436198061E0
3.406227521E0,8.352177143E-1,-3.044548035E-1,-3.312465668E0,3.429680766E0
3.414162092E0,6.143267155E-1,1.916952133E-1,-3.426936388E0,3.486837733E0
3.422035627E0,2.573167086E-1,3.709707260E-1,-3.071924925E0,3.104924139E0
3.430000715E0,-9.270203114E-2,2.916364670E-1,-2.042936802E0,2.065728993E0
3.437935285E0,-3.381886482E-1,-3.794031143E-1,-8.944151402E-1,1.028735499E0
3.445808820E0,-2.690955400E-1,-1.341565132E0,-1.785891056E-1,1.379892562E0
3.453743390E0,2.450120449E-1,-2.011488914E0,3.045463562E-1,2.049113720E0
3.461647443E0,-2.594697475E-2,-2.478077888E0,2.326807976E-1,2.489113019E0
3.469612531E0,-8.398808241E-1,-3.243919373E0,3.258218765E-1,3.366685698E0
3.477516584E0,-1.085178375E0,-4.169683456E0,3.804850578E-1,4.325348669E0
3.485390119E0,-7.931315899E-1,-4.910692215E0,1.116832972E0,5.098163555E0
3.493324689E0,-5.816609859E-1,-4.604455948E0,2.387847900E0,5.219306628E0
3.501198224E0,-2.770651579E-1,-3.084967613E0,2.908996582E0,4.249241272E0
3.509193830E0,-1.034554958E0,-2.196953773E0,2.876610041E0,3.764544484E0
3.517097883E0,-2.508662701E0,-1.539724350E0,2.232837439E0,3.694550398E0
3.524971418E0,-3.751091957E0,-1.183980942E0,1.392407060E0,4.172684886E0
3.532905988E0,-4.187934399E0,-7.675609589E-1,9.488198757E-1,4.362132908E0
3.540810041E0,-4.387396812E0,-7.296466827E-2,1.105475903E0,4.525113435E0
3.548744611E0,-4.248690128E0,7.889957428E-1,1.735527396E0,4.656816233E0
3.556648664E0,-3.969171286E0,1.464169025E0,2.479410172E0,4.903629924E0
3.564491681E0,-3.504029036E0,2.020338058E0,3.542581558E0,5.376789883E0
3.572456769E0,-3.047725201E0,2.212299347E0,4.445963383E0,5.826618891E0
3.580330304E0,-2.715449333E0,2.198042870E0,4.985788345E0,6.087950637E0
3.588264875E0,-2.425445318E0,2.024644375E0,5.244533539E0,6.122671139E0
3.596138410E0,-2.065084457E0,1.547526360E0,5.301538467E0,5.896246414E0
3.604042463E0,-1.298176408E0,8.647279739E-1,4.994618416E0,5.232516562E0
3.611977033E0,-2.489043474E-1,-1.324558258E-2,4.376884937E0,4.383976571E0
3.619881086E0,1.520140409E0,-9.400920868E-1,3.575134277E0,3.997022029E0
3.627815656E0,3.227363110E0,-1.254001617E0,3.357101679E0,4.822709236E0
3.635658674E0,3.963723421E0,-1.162110329E0,3.305991650E0,5.290669576E0
3.643562726E0,3.742780685E0,-9.069700241E-1,2.943994284E0,4.847484319E0
3.651527814E0,3.025102615E0,-4.235248566E-1,2.272857666E0,3.807427098E0
3.659401349E0,2.116745472E0,-6.563186646E-3,1.833777189E0,2.800605872E0
3.667427472E0,1.146471500E0,1.761922836E-1,1.396021843E0,1.815025512E0
3.675301008E0,4.383718967E-2,5.132284164E-1,1.036501169E0,1.157436728E0
3.683205060E0,-7.891615629E-1,7.124929428E-1,8.645102382E-1,1.370328471E0
3.691170148E0,-1.524159551E0,7.865619659E-1,8.515951633E-1,1.914929864E0
3.699043683E0,-1.068244815E0,1.042717934E0,1.072216511E0,1.837948835E0
3.706978254E0,-6.409565210E-1,1.096464157E0,1.292703509E0,1.812219985E0
3.714851789E0,-5.791246891E-1,1.063654900E0,1.653288126E0,2.049416692E0
3.722755842E0,-3.703591824E-1,1.183353424E0,1.657732129E0,2.070161120E0
3.730720929E0,-2.866162062E-1,1.117547035E0,1.583654642E0,1.959342301E0
3.738624982E0,-8.870776892E-1,9.578809738E-1,1.471753597E0,1.967359001E0
3.746529035E0,-1.674515009E-1,1.234621048E0,9.760615826E-1,1.582727188E0
3.754433088E0,-4.455164671E-1,9.772043228E-1,8.175743222E-1,1.349755898E0
3.762276105E0,-5.429556370E-1,8.170204163E-1,9.510586262E-1,1.366321959E0
3.770241193E0,-8.150447607E-1,6.617221832E-1,8.406178951E-1,1.344921059E0
3.778114728E0,-1.111828446E0,7.242784500E-1,5.428396463E-1,1.433672434E0
3.786049299E0,-3.581795692E-1,9.979763031E-1,7.936227322E-2,1.063272155E0
3.793953351E0,-3.473497629E-1,8.716602325E-1,-3.420265317E-1,9.987119541E-1
3.801826886E0,-2.779986858E-1,7.899580002E-1,-4.368787110E-1,9.445527616E-1
3.809761457E0,-2.058955431E-1,6.336202621E-1,-4.529705346E-1,8.056363426E-1
3.817665510E0,-5.585033894E-1,1.203432083E-1,-3.917132616E-1,6.927104756E-1
3.825569562E0,4.183946848E-1,5.333442688E-1,3.638268709E-1,7.693375159E-1
3.833473615E0,3.976604939E-1,3.355875015E-1,7.165122032E-1,8.855182533E-1
3.841347150E0,2.660293579E-1,3.236570358E-1,8.425632119E-1,9.409772910E-1
3.849312238E0,3.598111868E-1,4.786167145E-1,7.589139938E-1,9.666894535E-1
3.857185773E0,4.381828308E-1,6.737041473E-1,6.757155061E-1,1.049987103E0
3.865150861E0,4.739619493E-1,8.642864227E-1,3.964484930E-1,1.062451108E0
3.873054914E0,3.473318815E-1,8.824510574E-1,5.300033092E-2,9.498254259E-1
3.880928449E0,3.287920952E-1,8.842172623E-1,-3.867302239E-1,1.019561021E0
3.888863019E0,1.608014107E-1,7.193946838E-1,-8.099042177E-1,1.095139556E0
3.896736554E0,2.168450356E-1,1.143194199E0,-9.427566528E-1,1.497566310E0
3.904701642E0,-1.333451271E-2,9.486913681E-1,-9.901163578E-1,1.371321816E0
3.912575177E0,3.639411926E-2,7.647533417E-1,-6.384165883E-1,9.968690715E-1
3.920479230E0,7.621383667E-2,4.419145584E-1,-1.780605614E-1,4.824962066E-1
3.928444318E0,2.926546335E-1,1.160497665E-1,8.153498173E-2,3.252110639E-1
3.936348371E0,5.844619274E-1,-1.648998260E-1,6.379354000E-2,6.106204328E-1
3.944282941E0,9.387416840E-1,-6.023359299E-1,-4.722200334E-1,1.211212732E0
3.952125959E0,1.355038881E0,-8.203792572E-1,-6.700345278E-1,1.719912429E0
3.960030011E0,1.478438973E0,-6.826095581E-1,-6.268944740E-1,1.744916700E0
3.967934064E0,1.564541340E0,-6.747722626E-1,-6.614695191E-1,1.827744275E0
3.975838117E0,1.546196818E0,-7.678442001E-1,-4.432405829E-1,1.782350002E0
3.983742170E0,1.637318373E0,-9.855976105E-1,-2.815759182E-1,1.931708855E0
3.991646222E0,1.787278891E0,-1.263320923E0,-2.289028764E-1,2.200623119E0
3.999519758E0,1.975696087E0,-1.572269440E0,-2.371563315E-1,2.536069665E0
4.007454328E0,2.205053329E0,-1.610770226E0,-2.302308679E-1,2.740410035E0
4.015327863E0,2.406245232E0,-1.512900352E0,-1.414309144E-1,2.845854229E0
4.023231916E0,2.488424778E0,-1.587553024E0,-9.639060497E-2,2.953281840E0
4.031135969E0,2.622110844E0,-1.770073891E0,-3.133565187E-2,3.163796577E0
4.039009504E0,2.689554691E0,-2.010272980E0,-2.941121459E-1,3.370668160E0
4.046913556E0,2.754422665E0,-1.953806877E0,-1.826063991E-1,3.381944799E0
4.054787092E0,2.419203281E0,-1.878287315E0,-2.486398220E-1,3.072837372E0
4.062721662E0,2.202913284E0,-1.721771240E0,-4.974117577E-1,2.839848869E0
4.070595197E0,2.042634487E0,-1.780740738E0,-6.560357809E-1,2.788149237E0
4.078468732E0,1.981225014E0,-2.095911980E0,-8.512772322E-1,3.007120301E0
4.086433820E0,2.202493191E0,-2.518662453E0,-9.105244279E-1,3.467519508E0
4.094337873E0,2.586438656E0,-2.943816185E0,-1.484045029E0,4.190239647E0
4.102241926E0,2.687355042E0,-2.911912918E0,-1.900625587E0,4.394711775E0
4.110145978E0,2.951366425E0,-2.609439850E0,-1.985439062E0,4.411542629E0
4.118050031E0,3.510937929E0,-2.277870178E0,-1.672369719E0,4.506905609E0
4.126015119E0,3.770415783E0,-2.135039330E0,-1.327798247E0,4.531829244E0
4.133919172E0,3.546866179E0,-1.908679962E0,-1.063940883E0,4.165967965E0
4.141853742E0,3.086957455E0,-1.208866119E0,-6.476584673E-1,3.377887670E0
4.149696760E0,2.414408445E0,-3.088321686E-1,-2.634744346E-1,2.448298231E0
4.157600812E0,1.784455061E0,4.584712982E-1,-5.406767130E-2,1.843203491E0
4.165535383E0,9.442025423E-1,1.071323395E0,3.488132358E-2,1.428449846E0
4.173408918E0,7.999670506E-2,1.074457169E0,-1.095078439E-1,1.082981832E0
4.181343488E0,-6.613056064E-1,6.232481003E-1,-3.048427701E-1,9.584844360E-1
4.189217023E0,-1.348111749E0,-3.329153061E-1,-3.053460419E-1,1.421785530E0
4.197121076E0,-1.891331434E0,-1.279459000E0,1.087906286E-1,2.286041410E0
4.205086164E0,-2.519918919E0,-2.216756821E0,6.124918461E-1,3.411619618E0
4.212990217E0,-3.192918062E0,-2.752185822E0,1.228853822E0,4.390823871E0
4.220924787E0,-3.588662624E0,-2.950161934E0,1.929108143E0,5.030249804E0
4.228798322E0,-3.896835804E0,-2.791728973E0,2.900332212E0,5.602767788E0
4.236702375E0,-4.088699818E0,-2.853122711E0,3.469173908E0,6.073956125E0
4.244636945E0,-3.942896366E0,-3.136702538E0,3.692576885E0,6.246635784E0
4.252540998E0,-3.675171375E0,-3.624847412E0,3.351694584E0,6.154694142E0
4.260567121E0,-3.021800756E0,-3.928690910E0,2.549582958E0,5.573711989E0
4.268440656E0,-2.266652584E0,-3.743029594E0,1.810211182E0,4.735488254E0
4.276344709E0,-1.789819479E0,-3.108380318E0,1.270720243E0,3.805287362E0
4.284279279E0,-1.439333439E0,-2.327783585E0,7.582786083E-1,2.839937255E0
4.292183332E0,-1.352132440E0,-1.750911713E0,5.577421188E-1,2.281453535E0
4.300117902E0,-5.975164175E-1,-1.446805000E0,6.973323822E-1,1.713634450E0
4.307991437E0,2.388584614E-1,-1.377508163E0,1.056967616E0,1.752644472E0
4.315895490E0,8.135889769E-1,-1.453684807E0,1.364400268E0,2.153303191E0
4.323860578E0,8.888603449E-1,-1.343100548E0,1.767842650E0,2.391497320E0
4.331734113E0,6.400260925E-1,-1.152400017E0,2.265855312E0,2.621404107E0
4.339699201E0,9.631903172E-1,-6.674976349E-1,2.663870335E0,2.910239481E0
4.347603254E0,5.531635284E-1,-4.117870331E-1,2.764669895E0,2.849378543E0
4.355507306E0,8.499860764E-2,1.700830460E-1,2.452693462E0,2.460052484E0
4.363411359E0,-7.568377256E-1,8.032512665E-1,2.347687244E0,2.594157154E0
4.371284894E0,-9.549336433E-1,1.501221180E0,2.392553806E0,2.981589678E0
4.379188947E0,-9.526302814E-1,1.834980965E0,2.495710850E0,3.240869056E0
4.387093000E0,-6.049076319E-1,1.943484783E0,2.360018253E0,3.116525710E0
4.394966535E0,-3.027411699E-1,1.964773178E0,2.496663809E0,3.191444192E0
4.402901105E0,-5.715612173E-1,2.086587429E0,2.668445349E0,3.435277267E0
4.410744123E0,-2.802757025E-1,2.167407990E0,2.760755777E0,3.521077154E0
4.418709211E0,-1.773085594E-1,2.083573818E0,2.774890184E0,3.474583963E0
4.426613263E0,-2.330064774E-3,2.093877316E0,2.822248936E0,3.514173686E0
4.434486799E0,5.847120285E-2,2.290163517E0,2.939597845E0,3.726862394E0
4.442421369E0,1.547107697E-1,2.690999031E0,2.878793716E0,3.943712017E0
4.450294904E0,-6.881296635E-1,2.988371849E0,3.198289394E0,4.430907784E0
4.458290510E0,-9.783198833E-1,3.430544853E0,3.232589006E0,4.814081373E0
4.466164045E0,-1.477644682E0,3.818922043E0,3.195853710E0,5.194331556E0
4.474068097E0,-2.221769810E0,3.995333195E0,3.313795567E0,5.646254465E0
4.482002668E0,-2.564315796E0,4.283640862E0,3.479738951E0,6.085546623E0
4.489876203E0,-2.858364582E0,4.508410454E0,3.635996819E0,6.458830062E0
4.497810773E0,-2.913858414E0,4.562826157E0,3.493755817E0,6.443313053E0
4.505684308E0,-2.644838572E0,4.427146912E0,3.132626057E0,6.033916378E0
4.513557844E0,-2.384631634E0,4.171266079E0,2.881935120E0,5.602809899E0
4.521522931E0,-1.999687433E0,3.864178658E0,2.591256618E0,5.064112695E0
4.529396467E0,-1.857759833E0,3.475254536E0,2.318149090E0,4.571923106E0
4.537361554E0,-1.843918681E0,3.122799873E0,2.180252075E0,4.231478969E0
4.545235090E0,-1.700866938E0,2.740121841E0,2.155376911E0,3.879028960E0
4.553108625E0,-1.630073786E0,2.210842609E0,2.132665634E0,3.477531926E0
4.561104230E0,-1.669550419E0,1.428797722E0,1.902712226E0,2.906746522E0
4.568977765E0,-1.564668894E0,7.035551071E-1,1.365003109E0,2.192353079E0
4.576912336E0,-1.064917684E0,-3.404521942E-2,2.519657612E-1,1.094849531E0
4.584816388E0,-3.128420115E-1,-7.227735519E-1,-1.275679827E0,1.499210043E0
4.592689924E0,3.026039600E-1,-1.360701561E0,-2.617832422E0,2.965826105E0
4.600624494E0,1.117847443E0,-2.079280853E0,-3.854404688E0,4.519892396E0
4.608467511E0,1.756345987E0,-2.849267960E0,-4.588459015E0,5.679527732E0
4.616432599E0,2.234337091E0,-3.922904968E0,-4.381867409E0,6.291439232E0
4.624306135E0,2.292633772E0,-5.178753853E0,-3.772085667E0,6.804725664E0
4.632210187E0,2.697920561E0,-6.185420990E0,-3.785653591E0,7.737530697E0
4.640144758E0,2.909399509E0,-5.739688873E0,-4.010701180E0,7.582503401E0
4.648048810E0,2.858257294E0,-4.533452988E0,-4.284843445E0,6.861611625E0
4.656044416E0,2.364175081E0,-2.999529839E0,-4.356954575E0,5.793924079E0
4.663948469E0,2.009250641E0,-1.785858154E0,-4.070439816E0,4.877997312E0
4.671822004E0,1.645097017E0,-8.915929794E-1,-3.798432827E0,4.234309174E0
4.679756574E0,1.092590332E0,-4.007349014E-1,-3.563719988E0,3.748925479E0
4.687630109E0,2.658431530E-1,8.833217621E-2,-3.097905636E0,3.110545689E0
4.695534162E0,-4.048265219E-1,5.242166519E-1,-2.430678129E0,2.519302240E0
4.703468732E0,-1.504871845E0,1.358327866E-1,-1.351163864E0,2.027001136E0
4.711372785E0,-1.821254253E0,-6.057710648E-1,-5.645101070E-1,2.000649219E0
4.719307355E0,-1.618323565E0,-1.871483803E0,2.377953529E-1,2.485552135E0
4.727211408E0,-3.973078728E-2,-2.545724869E0,1.136505604E0,2.788178371E0
4.735145978E0,6.332430840E-1,-2.671543121E0,1.623679042E0,3.189744987E0
4.743019513E0,-3.244557381E-1,-2.877423286E0,1.001385927E0,3.063920702E0
4.750893049E0,-1.272920132E0,-3.897413254E0,-3.005366325E-1,4.111019095E0
4.758858136E0,-1.459013700E0,-5.359926224E0,-8.179037571E-1,5.614846094E0
4.766762189E0,-1.422398090E0,-6.613013268E0,-3.529334068E-2,6.764348189E0
4.774727277E0,-1.022448301E0,-6.444345474E0,1.315292954E0,6.656198966E0
4.782600812E0,-6.534239054E-1,-4.045610428E0,2.071133614E0,4.591679538E0
4.790474347E0,-8.958574533E-1,-2.131224632E0,2.629152775E0,3.501017470E0
4.798408918E0,-2.304385424E0,-1.155153275E0,2.665398359E0,3.707953571E0
4.806282453E0,-3.207207203E0,-4.546852112E-1,1.935425758E0,3.773432065E0
4.814186506E0,-3.471710205E0,1.776847839E-1,1.245567083E0,3.692665838E0
4.822121076E0,-3.391078949E0,9.852876663E-1,1.128418446E0,3.707227591E0
4.830025129E0,-3.238923073E0,1.804588795E0,1.916033030E0,4.173529197E0
4.837959699E0,-3.023274422E0,2.449403286E0,2.866411209E0,4.832812629E0
4.845863752E0,-3.177358389E0,2.920176983E0,3.586282015E0,5.611101374E0
4.853859357E0,-3.507444859E0,3.126646519E0,4.219394684E0,6.315170575E0
4.861763410E0,-3.819682598E0,3.114077568E0,4.619874477E0,6.755049551E0
4.869636945E0,-3.834857464E0,2.930293083E0,4.630344391E0,6.688261246E0
4.877571515E0,-3.477020979E0,2.233382225E0,4.454164982E0,6.075957269E0
4.885445051E0,-2.778874397E0,9.978275299E-1,4.282760620E0,5.201907460E0
4.893379621E0,-1.527670622E0,-3.455724716E-1,4.229061127E0,4.509784460E0
4.901253156E0,1.337201595E-1,-1.851296425E0,3.948948860E0,4.363413415E0
4.909157209E0,2.614719868E0,-2.843505859E0,3.496207952E0,5.210158885E0
