,seconds_elapsed,z,y,x
6,552818828E1;-1,521465182E-1;-1,308938265E0;9,339866638E-1;1,615177709E0
6,553319150E1;-4,171832204E-1;-1,211519241E0;9,006948471E-1;1,566228565E0
6,553820552E1;-4,360268414E-1;-1,016487479E0;8,203630447E-1;1,377084502E0
6,554320932E1;-3,015036285E-1;-9,273405075E-1;6,881961823E-1;1,193515329E0
6,554821307E1;-2,605132759E-1;-9,030977488E-1;4,850645065E-1;1,057705198E0
6,555321687E1;-1,189217269E-1;-8,592422009E-1;2,922420502E-1;9,153387093E-1
6,555821614E1;2,240228653E-2;-7,662863731E-1;1,119022369E-1;7,747378774E-1
6,556321973E1;8,197906613E-2;-6,430463791E-1;-9,434986115E-2;6,550809944E-1
6,556822333E1;1,175981760E-1;-4,815512896E-1;-2,596883774E-1;5,596061372E-1
6,557322692E1;1,582100093E-1;-4,246225357E-1;-3,963146210E-1;6,019966642E-1
6,557821843E1;1,964586079E-1;-4,021949768E-1;-5,020217896E-1;6,725939794E-1
6,558322140E1;2,133790702E-1;-3,733825684E-1;-6,103820801E-1;7,466668960E-1
6,558822437E1;2,046124339E-1;-3,665084839E-1;-6,712417603E-1;7,916818917E-1
6,559322734E1;1,919024289E-1;-3,936684132E-1;-7,683515549E-1;8,844011949E-1
6,559820973E1;2,139647603E-1;-4,308295250E-1;-9,064559937E-1;1,026185883E0
6,560321161E1;2,876822948E-1;-4,351172447E-1;-9,658212662E-1;1,097678841E0
6,560821359E1;3,052063882E-1;-4,404442310E-1;-8,340072632E-1;9,913173937E-1
6,561321552E1;2,513401508E-1;-4,589141607E-1;-6,165180206E-1;8,086213874E-1
6,561825426E1;1,514964402E-1;-4,481161833E-1;-4,257698059E-1;6,364269107E-1
6,562325802E1;8,620829880E-2;-5,139416456E-1;-3,118524551E-1;6,073053924E-1
6,562826182E1;1,033346206E-1;-6,232330799E-1;-2,578115463E-1;6,823227309E-1
6,563326562E1;7,939749956E-2;-7,763938904E-1;-2,849550247E-1;8,308374101E-1
6,563826145E1;8,472014964E-2;-8,588746786E-1;-2,758331299E-1;9,060502927E-1
6,564326489E1;6,241665781E-2;-9,019603729E-1;-2,400236130E-1;9,354355607E-1
6,564826828E1;7,223111391E-2;-8,841166496E-1;-1,967172623E-1;9,086128247E-1
6,565327166E1;1,517407745E-1;-8,602665663E-1;-1,699142456E-1;8,899183550E-1
6,565823531E1;2,883573771E-1;-7,820056677E-1;-1,717147827E-1;8,509810855E-1
6,566323671E1;3,025849164E-1;-7,472046614E-1;-1,638746262E-1;8,226343846E-1
6,566823812E1;2,421938777E-1;-6,975934505E-1;-1,442184448E-1;7,523918238E-1
6,567323952E1;2,431620657E-1;-7,021732330E-1;-8,177280426E-2;7,475706194E-1
6,567828916E1;3,076740503E-1;-7,556985617E-1;-1,011037827E-1;8,221712791E-1
6,568329296E1;3,021692336E-1;-7,594375610E-1;-6,825542450E-2;8,201892817E-1
6,568829682E1;2,561297715E-1;-7,563544512E-1;2,386665344E-2;7,989018293E-1
6,569330062E1;2,514613867E-1;-7,726995945E-1;1,440830231E-1;8,252620250E-1
6,569830124E1;1,804911792E-1;-7,773529291E-1;3,019371033E-1;8,532412651E-1
6,570330494E1;1,365434229E-1;-8,422272205E-1;4,280319214E-1;9,545690772E-1
6,570830854E1;1,126793623E-1;-9,078049660E-1;5,081577301E-1;1,046437181E0
6,571331223E1;2,268706262E-2;-9,578408003E-1;5,640325546E-1;1,111803231E0
6,571831776E1;-7,323503494E-2;-9,785627127E-1;5,814800262E-1;1,140643403E0
6,572332150E1;-2,134003043E-1;-1,063661933E0;6,300144196E-1;1,254525634E0
6,572832520E1;-2,881355584E-1;-1,177804708E0;6,810264587E-1;1,390698770E0
6,573332900E1;-3,651267290E-1;-1,175630808E0;6,485118866E-1;1,391399652E0
6,573833296E1;-3,994560540E-1;-1,189267516E0;5,111150742E-1;1,354681137E0
6,574333671E1;-3,912073374E-1;-1,195065856E0;3,910474777E-1;1,316868904E0
6,574834041E1;-3,212282360E-1;-1,154859185E0;2,404546738E-1;1,222581599E0
6,575334421E1;-2,039154768E-1;-1,059403300E0;7,378864288E-2;1,081370260E0
6,575834317E1;-8,960980177E-2;-8,992791176E-1;-1,448030472E-1;9,152599469E-1
6,576334666E1;7,269978523E-4;-7,774597406E-1;-3,602132797E-1;8,568534202E-1
6,576835020E1;1,289162189E-1;-7,106100321E-1;-5,652885437E-1;9,171352936E-1
6,577335374E1;2,832229435E-1;-5,978821516E-1;-7,864198685E-1;1,027684053E0
6,577835161E1;4,251754880E-1;-4,701088667E-1;-9,160041809E-1;1,113930070E0
6,578335484E1;4,898456335E-1;-3,579469919E-1;-1,026042938E0;1,191989473E0
6,578835807E1;5,415187478E-1;-2,560973167E-1;-1,071228027E0;1,227337719E0
6,579336130E1;6,039265990E-1;-1,852769852E-1;-1,080541611E0;1,251648941E0
6,579836968E1;5,717844963E-1;-1,758587360E-1;-1,032656670E0;1,193416777E0
6,580337317E1;4,961290061E-1;-1,959991455E-1;-1,009126663E0;1,141444820E0
6,580837671E1;3,563186824E-1;-2,906335592E-1;-9,645586014E-1;1,068552369E0
6,581338020E1;2,394692749E-1;-3,780378103E-1;-8,583555222E-1;9,680042986E-1
6,581835874E1;1,098858416E-1;-4,772560596E-1;-7,121448517E-1;8,642907696E-1
6,582336098E1;-2,517317235E-2;-5,669472218E-1;-5,091781616E-1;7,624468776E-1
6,582836322E1;-1,085490286E-1;-6,237550974E-1;-2,589712143E-1;6,840463456E-1
6,583336541E1;-1,910517514E-1;-6,533182859E-1;-4,753208160E-2;6,823377853E-1
6,583839958E1;-1,904721558E-1;-6,446589231E-1;1,007146835E-1;6,797118631E-1
6,584340343E1;-1,872191280E-1;-6,462756395E-1;2,051448822E-1;7,034256370E-1
6,584840729E1;-2,238400131E-1;-6,564096212E-1;2,021512985E-1;7,223870776E-1
6,585341109E1;-1,930558980E-1;-6,231591702E-1;1,449832916E-1;6,682949094E-1
6,585841156E1;-1,666192710E-1;-5,638887882E-1;7,456016541E-2;5,926987137E-1
6,586341526E1;-1,642068326E-1;-5,549266338E-1;-5,176734924E-2;5,810226427E-1
6,586841890E1;-1,316265166E-1;-5,146552324E-1;-2,383995056E-1;5,822627177E-1
6,587342260E1;-1,169306338E-1;-4,332714081E-1;-3,756961823E-1;5,852730197E-1
6,587842817E1;-1,705641747E-1;-3,913235664E-1;-4,950952530E-1;6,537167436E-1
6,588343192E1;-1,502160430E-1;-3,379899263E-1;-5,874023438E-1;6,941495252E-1
6,588843567E1;-6,847807765E-2;-2,918049097E-1;-5,959587097E-1;6,670878024E-1
6,589343947E1;2,429786325E-2;-2,164144516E-1;-6,451339722E-1;6,808989962E-1
6,589844062E1;2,866405249E-2;-1,448087692E-1;-5,945329666E-1;6,125852234E-1
6,590344426E1;2,226504683E-2;-9,823989868E-2;-5,637607574E-1;5,726892715E-1
6,590844791E1;1,778487861E-2;-9,754920006E-2;-4,481821060E-1;4,590199870E-1
6,591345156E1;-2,073378861E-2;-1,281800270E-1;-2,318601608E-1;2,657426264E-1
6,591845104E1;-4,561071098E-2;-1,615997553E-1;2,028274536E-2;1,691336975E-1
6,592345447E1;-8,524146676E-2;-1,481477022E-1;2,438774109E-1;2,978087320E-1
6,592845791E1;-8,002325892E-3;-1,785889864E-1;4,202003479E-1;4,566469048E-1
6,593346135E1;5,047471076E-2;-2,672327757E-1;6,210222244E-1;6,779599222E-1
6,593846843E1;5,350203812E-2;-3,067864180E-1;8,247966766E-1;8,816291352E-1
6,594347202E1;1,472987980E-2;-3,407665491E-1;1,041091919E0;1,095541507E0
6,594847567E1;-2,456852049E-2;-3,959069252E-1;1,165402412E0;1,231059986E0
6,595347932E1;3,055738658E-2;-4,130020142E-1;1,091669083E0;1,167581176E0
6,595848166E1;3,029167652E-3;-4,350327253E-1;1,227727890E0;1,302527704E0
6,596348526E1;-1,058828831E-1;-3,578001261E-1;1,448359489E0;1,495652809E0
6,596848880E1;-1,382610649E-1;-3,108700514E-1;1,465485573E0;1,504461457E0
6,597349234E1;-1,362782270E-1;-4,082036018E-1;1,311703682E0;1,380495739E0
6,597849239E1;-1,284305602E-1;-4,655170441E-1;1,052538872E0;1,158032212E0
6,598349578E1;-9,235103428E-2;-4,806140661E-1;8,503875732E-1;9,811613623E-1
6,598849916E1;-7,511831820E-2;-5,036406517E-1;6,620025635E-1;8,351910331E-1
6,599350255E1;-7,674847543E-2;-4,704449177E-1;5,965480804E-1;7,635956792E-1
6,599850234E1;-3,581260145E-2;-3,768204451E-1;5,104770660E-1;6,355021835E-1
6,600350552E1;5,838592350E-2;-2,780759335E-1;4,538640976E-1;5,354696629E-1
6,600850874E1;1,340677291E-1;-1,766750813E-1;3,813343048E-1;4,411395384E-1
6,601351192E1;1,674289554E-1;-1,153495312E-1;2,835044861E-1;3,488735632E-1
6,601851723E1;2,492340207E-1;-7,016408443E-2;1,416168213E-1;2,951201787E-1
6,602352052E1;3,366186917E-1;-6,662321091E-2;-5,118179321E-2;3,469443353E-1
6,602852385E1;3,680250645E-1;-3,272461891E-2;-1,638841629E-1;4,041922409E-1
6,603352713E1;4,201329052E-1;7,697701454E-2;-2,946681976E-1;5,189089183E-1
6,603853270E1;5,360778570E-1;1,341073513E-1;-3,864679337E-1;6,743305675E-1
6,604353614E1;5,149459839E-1;1,653679609E-1;-3,564767838E-1;6,477589260E-1
6,604853953E1;3,681551814E-1;1,262481213E-1;-1,559009552E-1;4,192635610E-1
6,605354296E1;1,385609657E-1;7,944989204E-2;-7,844066620E-2;1,779448360E-1
6,605854468E1;-5,636826158E-3;-1,512610912E-2;-1,682643890E-1;1,690369120E-1
6,606354802E1;-9,285290539E-2;-1,523149014E-1;-2,956914902E-1;3,453330980E-1
6,606855135E1;-1,392329931E-1;-2,463012934E-1;-3,297281265E-1;4,344776069E-1
6,607355468E1;-1,542916894E-1;-3,312425613E-1;-2,805299759E-1;4,606784423E-1
6,607855260E1;-1,693954766E-1;-3,176168203E-1;-2,294149399E-1;4,268565177E-1
6,608355562E1;-1,784792989E-1;-2,830429077E-1;-1,334934235E-1;3,602619073E-1
6,608855869E1;-1,476044059E-1;-2,257801294E-1;-1,094684601E-1;2,911135023E-1
6,609356171E1;-9,032148123E-2;-1,534713507E-1;-1,305742264E-1;2,208190527E-1
6,609857364E1;3,776350617E-2;-9,989678860E-2;-2,248773575E-1;2,489483414E-1
6,610357713E1;7,948312163E-2;-7,455801964E-2;-2,444562912E-1;2,676477970E-1
6,610858067E1;1,333689243E-1;-5,090224743E-2;-2,303514481E-1;2,709983365E-1
6,611358416E1;1,709724516E-1;-2,860450745E-2;-1,829042435E-1;2,519995225E-1
6,611858244E1;1,923138797E-1;-6,920814514E-2;-1,618223190E-1;2,606930352E-1
6,612358567E1;2,310617417E-1;-8,876824379E-2;-5,528736115E-2;2,536257516E-1
6,612858890E1;1,804088950E-1;-8,704876900E-2;7,652568817E-2;2,144318972E-1
6,613359213E1;1,080339625E-1;-6,607341766E-2;1,834201813E-1;2,228900996E-1
6,613859963E1;4,091265798E-2;-1,421883106E-1;2,061824799E-1;2,537766267E-1
6,614360307E1;-3,229835629E-2;-2,714948654E-1;3,141212463E-1;4,164430371E-1
6,614860656E1;3,838660568E-2;-2,970005274E-1;4,329347610E-1;5,264174694E-1
6,615360999E1;1,857710779E-1;-2,337669134E-1;5,268974304E-1;6,056226262E-1
6,615861036E1;2,438270450E-1;-1,178445816E-1;5,177698135E-1;5,843154568E-1
6,616361364E1;1,692619920E-1;4,294967651E-2;4,421129227E-1;4,753505370E-1
6,616861697E1;9,228675812E-2;9,876024723E-2;3,978586197E-1;4,201927099E-1
6,617362026E1;1,259528100E-2;7,653832436E-2;3,063678741E-1;3,160348565E-1
6,617862468E1;-8,051264286E-2;4,590272903E-2;1,893892288E-1;2,108497716E-1
6,618362807E1;-1,574539244E-1;6,800532341E-3;1,388645172E-2;1,582113115E-1
6,618863140E1;-3,170776963E-1;9,241247177E-2;-4,390239716E-2;3,331752556E-1
6,619363473E1;-4,219092727E-1;1,543096304E-1;-1,821517944E-2;4,496117093E-1
6,619864385E1;-4,734226763E-1;9,012854099E-2;-8,548831940E-2;4,894491160E-1
6,620364755E1;-4,654853940E-1;5,761504173E-2;-8,341217041E-2;4,763966155E-1
6,620865119E1;-4,888764918E-1;4,419624805E-2;-2,911663055E-2;4,917329669E-1
6,621365484E1;-5,074702501E-1;4,456949234E-2;8,146286011E-3;5,094888187E-1
6,621864984E1;-4,330697060E-1;5,104553699E-2;4,286479950E-2;4,381693829E-1
6,622365302E1;-3,371263444E-1;7,515668869E-2;8,701038361E-2;3,561930752E-1
6,622865624E1;-2,408010662E-1;1,072436571E-1;4,787063599E-2;2,679140781E-1
6,623365947E1;-1,313997805E-1;1,400256157E-1;-4,056262970E-2;1,962610565E-1
6,623866583E1;-5,336213112E-2;1,570525169E-1;-7,336616516E-2;1,813714539E-1
6,624366921E1;7,771492004E-3;2,011717558E-1;-8,425331116E-2;2,182409033E-1
6,624867260E1;9,018003941E-3;1,915383339E-1;-1,732187271E-1;2,584046926E-1
6,625367593E1;-4,467433691E-2;1,336309910E-1;-1,686363220E-1;2,197526956E-1
6,625868124E1;-9,387525916E-2;1,112796068E-1;-1,046094894E-1;1,792731448E-1
6,626368473E1;-1,246283650E-1;6,268262863E-2;-1,123485565E-1;1,791187859E-1
6,626868817E1;-3,457584977E-2;3,343045712E-2;-2,459278107E-1;2,505864580E-1
6,627369166E1;2,455306053E-2;7,016539574E-3;-3,736619949E-1;3,745335380E-1
6,627868765E1;-1,941534877E-2;-1,863205433E-2;-3,839817047E-1;3,849234453E-1
6,628369072E1;-2,305421233E-2;3,510534763E-2;-3,444280624E-1;3,469792102E-1
6,628869385E1;-3,609955311E-3;1,033859253E-1;-3,385610580E-1;3,540130949E-1
6,629369692E1;1,219949126E-2;1,387878656E-1;-3,899087906E-1;4,140528520E-1
6,629867848E1;2,433058619E-2;1,679004431E-1;-4,386453629E-1;4,703108446E-1
6,630368052E1;2,309361100E-2;1,742762327E-1;-5,014514923E-1;5,313747447E-1
6,630868255E1;-1,548951864E-2;1,746540070E-1;-5,283184052E-1;5,566545469E-1
6,631368452E1;-9,907236695E-2;1,404500008E-1;-5,290460587E-1;5,562654661E-1
6,631871463E1;-1,304076612E-1;1,289751530E-1;-5,323781967E-1;5,630872868E-1
6,632371807E1;-1,629544795E-1;1,110630035E-1;-4,764575958E-1;5,156558870E-1
6,632872150E1;-2,234289646E-1;1,056661606E-1;-3,499011993E-1;4,283884791E-1
6,633372494E1;-2,194007933E-1;3,859412670E-2;-2,553730011E-1;3,388828476E-1
6,633871614E1;-1,778569818E-1;4,753601551E-2;-1,259794235E-1;2,230775513E-1
6,634371901E1;-1,082537174E-1;5,581510067E-2;-6,414318085E-2;1,376536975E-1
6,634872177E1;-6,300777197E-2;3,694641590E-2;1,136960983E-1;1,351363006E-1
6,635372458E1;-3,613114357E-3;6,465542316E-2;3,139677048E-1;3,205761968E-1
6,635873557E1;1,750779152E-2;1,457407475E-1;5,055961609E-1;5,264735189E-1
6,636373880E1;3,953939676E-2;1,823999882E-1;6,482944489E-1;6,746249417E-1
6,636874202E1;7,564325631E-2;1,511688232E-1;6,807632446E-1;7,014360346E-1
6,637374520E1;1,345207393E-1;6,962037086E-2;7,060384750E-1;7,221032846E-1
6,637875124E1;1,602549404E-1;4,509770870E-2;7,194509506E-1;7,384613190E-1
6,638375463E1;2,039480507E-1;7,750988007E-2;6,758995056E-1;7,102413186E-1
6,638875796E1;1,519266516E-1;1,215807199E-1;6,233100891E-1;6,529770640E-1
6,639376135E1;1,304863989E-1;1,681702137E-1;5,212669373E-1;5,630516326E-1
6,639876926E1;5,546925962E-2;2,220596075E-1;4,390468597E-1;4,951256942E-1
6,640377286E1;1,169237494E-2;1,932249069E-1;3,146362305E-1;3,694164774E-1
6,640877645E1;-3,281077743E-2;1,798341274E-1;1,863613129E-1;2,610505687E-1
6,641378005E1;-6,203636527E-2;1,838574409E-1;9,468173981E-2;2,159090111E-1
6,641877338E1;-1,527066529E-1;2,025866508E-1;1,318454742E-2;2,540364250E-1
6,642377645E1;-2,383204699E-1;2,024195194E-1;-6,768894196E-2;3,199251492E-1
6,642877953E1;-2,695891857E-1;1,927535534E-1;-1,740350723E-1;3,743266859E-1
6,643378260E1;-2,901214361E-1;1,827530861E-1;-2,390613556E-1;4,179945812E-1
6,643878796E1;-2,881414890E-1;1,723927259E-1;-3,415050507E-1;4,789263715E-1
6,644379114E1;-2,875303924E-1;1,876118183E-1;-4,168748856E-1;5,400523967E-1
6,644879432E1;-2,883092761E-1;1,851799488E-1;-4,843521118E-1;5,933049977E-1
6,645379749E1;-2,900557518E-1;1,819249392E-1;-5,606288910E-1;6,569123047E-1
6,645878171E1;-2,687379420E-1;2,017716169E-1;-6,028966904E-1;6,902291548E-1
6,646378395E1;-2,361719310E-1;1,902362108E-1;-6,423816681E-1;7,103669505E-1
6,646878619E1;-2,211037576E-1;1,858778000E-1;-6,245355606E-1;6,881003521E-1
6,647378848E1;-1,929750443E-1;1,794133186E-1;-5,570383072E-1;6,162143964E-1
6,647879843E1;-1,783694923E-1;1,807348728E-1;-4,784021378E-1;5,416173700E-1
6,648380109E1;-2,057880163E-1;1,756081581E-1;-3,744878769E-1;4,619827949E-1
6,648880369E1;-1,820342541E-1;1,023311615E-1;-2,502536774E-1;3,259371708E-1
6,649380635E1;-1,097459793E-1;6,347227097E-2;-1,319608688E-1;1,829933880E-1
6,649879666E1;-4,073795676E-2;6,833100319E-2;-3,379917145E-2;8,643547367E-2
6,650379864E1;-4,542180896E-2;1,164577007E-1;1,594257355E-2;1,260146914E-1
6,650880067E1;-2,956113219E-2;1,145896912E-1;6,289005280E-2;1,340142403E-1
6,651380265E1;-3,051850200E-2;7,957267761E-2;1,285133362E-1;1,542039804E-1
6,651883124E1;-1,776936650E-2;7,316672802E-2;2,221994400E-1;2,346097006E-1
6,652383458E1;-8,770048618E-3;4,038476944E-2;2,083063126E-1;2,123661065E-1
6,652883791E1;-7,035720348E-2;6,470406055E-2;1,447095871E-1;1,734289945E-1
6,653384124E1;-7,846128941E-2;1,050306559E-1;3,899478912E-2;1,367779448E-1
6,653882926E1;-9,280142188E-2;8,534038067E-2;-6,574726105E-2;1,421892640E-1
6,654383187E1;-7,059887052E-2;1,251399517E-1;-2,052049637E-1;2,505060581E-1
6,654883442E1;-9,775009751E-2;1,340014935E-1;-3,221464157E-1;3,623393368E-1
6,655383702E1;-1,100578010E-1;1,952965260E-1;-4,428987503E-1;4,963997942E-1
6,655884005E1;-1,413891912E-1;2,207646370E-1;-5,223274231E-1;5,844260990E-1
6,656384265E1;-1,613658071E-1;2,632048130E-1;-5,774793625E-1;6,548267797E-1
6,656884526E1;-1,563118994E-1;2,608125210E-1;-5,634679794E-1;6,402755226E-1
6,657384786E1;-1,577623188E-1;3,040153980E-1;-5,117225647E-1;6,157713007E-1
6,657885619E1;-1,778104007E-1;3,118138313E-1;-4,321060181E-1;5,617472874E-1
6,658385906E1;-1,878642142E-1;3,224799633E-1;-3,652305603E-1;5,221873724E-1
6,658886197E1;-1,783110201E-1;2,788516283E-1;-2,468156815E-1;4,128813766E-1
6,659386484E1;-1,346323192E-1;2,762300968E-1;-1,532535553E-1;3,433883807E-1
6,659886802E1;-1,280389428E-1;2,618824244E-1;-2,015399933E-2;2,922029410E-1
6,660387093E1;-1,127474010E-1;2,642014027E-1;9,757614136E-2;3,033734678E-1
6,660887385E1;-6,220990419E-2;2,543245554E-1;1,858768463E-1;3,210938393E-1
6,661387671E1;3,792834282E-2;2,703298330E-1;2,901496887E-1;3,983762288E-1
6,661887770E1;7,576981187E-2;2,950482368E-1;3,414449692E-1;4,575797127E-1
6,662388052E1;9,488904476E-2;3,332648277E-1;3,639459610E-1;5,025196899E-1
6,662888333E1;9,802955389E-2;3,493610620E-1;2,699804306E-1;4,522746710E-1
6,663388614E1;1,449881792E-1;3,101551533E-1;5,104541779E-2;3,461552049E-1
6,663890885E1;1,339462101E-1;3,020176888E-1;-1,232118607E-1;3,526151360E-1
6,664391270E1;1,333466172E-2;2,896527052E-1;2,702999115E-2;2,912166260E-1
6,664891650E1;-1,511201859E-1;2,896100283E-1;2,519779205E-1;4,125580583E-1
6,665392031E1;-2,297152281E-1;2,733503580E-1;2,848882675E-1;4,567831315E-1
6,665891656E1;-2,302282751E-1;1,793650389E-1;1,439666748E-1;3,254278403E-1
6,666391999E1;-2,014080584E-1;1,007717848E-1;-1,482868195E-2;2,256990217E-1
6,666892343E1;-1,827663183E-1;5,161201954E-2;-7,014083862E-2;2,024526239E-1
6,667392687E1;-2,859270275E-1;1,743106842E-1;6,740951538E-2;3,415882352E-1
6,667893932E1;-4,028426707E-1;3,651379347E-1;-1,026935577E-1;5,533117525E-1
6,668394317E1;1,837158203E-2;-6,509804726E-2;-2,762298584E-1;2,843909377E-1
6,668894708E1;-2,656865120E-2;-2,063716650E-1;4,812717438E-2;2,135682145E-1
6,669395098E1;-1,480649114E-1;4,015004635E-2;3,254890442E-2;1,568268962E-1
6,669895104E1;-1,571576595E-1;1,457642317E-1;1,731014252E-2;2,150473953E-1
6,670395473E1;-1,042204201E-1;8,070123196E-2;-4,744911194E-2;1,400928372E-1
6,670895843E1;-3,962594271E-2;6,027543545E-2;-2,355480194E-2;7,588262086E-2
6,671396213E1;-6,937965751E-2;1,009633541E-1;-1,398944855E-2;1,232997989E-1
6,671895104E1;-4,382443428E-2;1,095939875E-1;-1,588182449E-1;1,978753599E-1
6,672395401E1;-1,304331422E-2;1,082476377E-1;-2,620363235E-1;2,838145768E-1
6,672895692E1;-2,446940541E-2;1,377733946E-1;-2,646741867E-1;2,993871827E-1
6,673395989E1;3,196030855E-3;1,172692776E-1;-2,982416153E-1;3,204845693E-1
6,673898057E1;8,375850320E-2;9,514522552E-2;-3,174438477E-1;3,418167597E-1
6,674398437E1;1,602337062E-1;1,382113695E-1;-3,461952209E-1;4,057441981E-1
6,674898822E1;1,861919612E-1;2,103942633E-1;-5,506839752E-1;6,182119644E-1
6,675399208E1;3,340772986E-1;2,283736467E-1;-7,275075912E-1;8,324839093E-1
6,675897067E1;3,900320530E-1;2,189556360E-1;-6,013507843E-1;7,494593643E-1
6,676397322E1;3,208245635E-1;2,369011641E-1;-2,578878403E-1;4,749281001E-1
6,676897583E1;1,441129744E-1;2,932785749E-1;1,158256531E-1;3,466936022E-1
6,677397838E1;4,674053192E-2;2,686400414E-1;2,701282501E-1;3,838247265E-1
6,677898083E1;1,191273332E-2;1,632703543E-1;2,734613419E-1;3,187165312E-1
6,678398343E1;-2,595719695E-2;1,320970058E-2;3,457365036E-1;3,469610961E-1
6,678898598E1;-8,416129649E-2;-6,017208099E-2;4,365682602E-1;4,486598366E-1
6,679398854E1;-1,327887774E-1;-9,351277351E-2;5,078907013E-1;5,332264647E-1
6,679901468E1;-1,785843372E-1;-9,924232960E-2;5,266590118E-1;5,648992125E-1
6,680401843E1;-1,812107861E-1;-8,219659328E-2;5,075283051E-1;5,451409078E-1
6,680902223E1;-1,482878476E-1;-7,333683968E-2;4,721641541E-1;5,003064723E-1
6,681402593E1;-7,564546168E-2;-3,445196152E-2;3,636569977E-1;3,730356357E-1
6,681903452E1;-7,411301136E-3;2,729451656E-2;2,490625381E-1;2,506632520E-1
6,682403848E1;2,706713974E-2;7,161819935E-2;1,426067352E-1;1,618594374E-1
6,682904249E1;4,651278257E-2;1,416858435E-1;5,365848541E-2;1,584851736E-1
6,683404650E1;8,369953930E-2;1,733179092E-1;-3,724098206E-3;1,925060504E-1
6,683905265E1;9,536103904E-2;1,860697269E-1;-6,549072266E-2;2,190997622E-1
6,684405676E1;1,268521547E-1;2,252864838E-1;-1,149864197E-1;2,829617388E-1
6,684906083E1;1,161665395E-1;1,956760883E-1;-1,142940521E-1;2,546505975E-1
6,685406494E1;8,965934068E-2;2,070331573E-1;-1,089563370E-1;2,505454230E-1
6,685907374E1;4,921635985E-2;2,489219904E-1;-3,951644897E-2;2,567994492E-1
6,686407802E1;1,111451760E-1;2,373342514E-1;-1,534395218E-1;3,036848430E-1
6,686908239E1;2,254406363E-1;2,439092398E-1;-3,422622681E-1;4,769262604E-1
6,687408671E1;1,503202915E-1;2,755320072E-1;-3,250017166E-1;4,518187611E-1
6,687907317E1;5,317325890E-2;2,819899321E-1;-1,912517548E-1;3,448520711E-1
6,688407661E1;1,635213941E-2;2,660701275E-1;-7,980823517E-2;2,782625731E-1
6,688908005E1;5,529309437E-2;1,732535362E-1;-4,272937775E-2;1,868151863E-1
6,689408348E1;9,621451795E-2;1,711865664E-1;-5,576038361E-2;2,041354804E-1
6,689908984E1;4,762463272E-2;2,333325148E-1;2,489089966E-4;2,381432973E-1
6,690409343E1;7,335774601E-2;2,070509195E-1;1,310253143E-2;2,200525358E-1
6,690909697E1;2,002857327E-1;1,217885017E-1;7,576274872E-2;2,463469261E-1
6,691410062E1;2,907123268E-1;6,348013878E-2;1,450586319E-1;3,310368433E-1
6,691909963E1;3,218879700E-1;7,721805573E-2;2,351322174E-1;4,060315911E-1
6,692410296E1;2,804282606E-1;1,528874636E-1;3,267898560E-1;4,569531659E-1
6,692910635E1;2,786217034E-1;1,952080727E-1;3,558082581E-1;4,922761031E-1
6,693410968E1;2,998173237E-1;1,831784248E-1;3,820619583E-1;5,190530829E-1
6,693910499E1;2,939207852E-1;1,413147449E-1;2,986011505E-1;4,421786202E-1
6,694410791E1;2,753729224E-1;1,460044384E-1;1,918315887E-1;3,659875693E-1
6,694911088E1;1,676145345E-1;9,967041016E-2;8,566188812E-2;2,129947932E-1
6,695411385E1;1,223242357E-1;7,632875443E-2;4,425334930E-2;1,508232619E-1
