"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1,293813360E1;1,326405406E-1;-1,329014063E0;2,972470284E0;3,258749987E0
1,294313428E1;5,086369514E-1;-1,166508675E0;2,452778816E0;2,763254957E0
1,294813813E1;2,499463558E-1;-1,414803505E0;2,234263420E0;2,656327384E0
1,295314198E1;3,793755472E-1;-8,614459634E-1;1,259258270E0;1,572178853E0
1,295814584E1;-1,504915059E-1;-6,280884743E-1;6,247730255E-1;8,986012232E-1
1,296317579E1;-8,383626938E-1;-4,724711180E-1;1,124877930E-1;9,688831030E-1
1,296818100E1;-1,338665724E0;-1,123897433E-1;-2,685709000E-1;1,369959015E0
1,297318615E1;-1,738325715E0;3,601078987E-1;-4,591302872E-1;1,833645170E0
1,297819131E1;-2,253592730E0;8,000800610E-1;-6,631174088E-1;2,481639175E0
1,298316751E1;-2,753975630E0;1,154815435E0;-8,545217514E-1;3,106153229E0
1,298817120E1;-3,114380121E0;1,407901645E0;-7,800378799E-1;3,505711008E0
1,299317490E1;-3,457191944E0;1,422992229E0;-4,069147110E-1;3,760673159E0
1,299817865E1;-3,798981428E0;1,159215212E0;-1,712369919E-1;3,975595793E0
1,300318089E1;-3,377806425E0;1,202922702E0;1,639385223E-1;3,589355807E0
1,300818459E1;-2,592656136E0;1,447865725E0;7,826461792E-1;3,070947091E0
1,301318824E1;-1,875240564E0;1,528717160E0;1,339945793E0;2,765674973E0
1,301819188E1;-1,345340729E0;1,233384013E0;1,587264061E0;2,418798255E0
1,302319824E1;-8,534204364E-1;7,403105497E-1;1,683025360E0;2,027057107E0
1,302820198E1;-3,689897656E-1;3,409049511E-1;1,553378105E0;1,632590938E0
1,303320579E1;-7,044517994E-2;1,782973111E-2;1,181870461E0;1,184102279E0
1,303820959E1;2,580910921E-1;-8,565640450E-2;8,943014145E-1;9,347315398E-1
1,304320558E1;5,576702952E-1;-1,754087508E-1;5,616960526E-1;8,107199538E-1
1,304820896E1;6,547899842E-1;-3,754945993E-1;9,829616547E-2;7,611887110E-1
1,305321235E1;5,493717194E-1;-6,179476976E-1;-1,174955368E-1;8,351489952E-1
1,305821574E1;4,827755690E-1;-6,865935326E-1;-2,460575104E-1;8,746583489E-1
1,306324235E1;5,187018514E-1;-6,100249887E-1;-4,116592407E-1;9,003584996E-1
1,306824693E1;4,024236798E-1;-5,634395480E-1;-5,159912109E-1;8,635136780E-1
1,307325146E1;5,134719610E-2;-5,243943334E-1;-4,107999802E-1;6,681186834E-1
1,307825600E1;-2,662862837E-1;-3,235480189E-1;-1,968593597E-1;4,629744194E-1
1,308325672E1;-4,796190858E-1;-1,368458867E-1;-4,177570343E-2;5,005062173E-1
1,308826110E1;-6,447528601E-1;-2,792274952E-2;1,023502350E-1;6,534229114E-1
1,309326542E1;-5,847107768E-1;8,324420452E-2;2,449560165E-1;6,393901314E-1
1,309826980E1;-3,316996396E-1;1,489588022E-1;3,620786667E-1;5,131416340E-1
1,310325693E1;-9,082531929E-2;6,437969208E-2;4,704542160E-1;4,834471561E-1
1,310826037E1;1,593363881E-1;-3,273296356E-2;6,275796890E-1;6,483176672E-1
1,311326386E1;4,464519620E-1;-9,387850761E-3;7,808952332E-1;8,995581422E-1
1,311826740E1;7,244519591E-1;2,792179585E-2;7,846240997E-1;1,068290806E0
1,312329683E1;8,594202399E-1;-6,369066238E-2;5,794229507E-1;1,038455875E0
1,312830162E1;8,111131191E-1;-2,482132912E-1;2,469482422E-1;8,834578452E-1
1,313330641E1;5,744757652E-1;-5,146753788E-1;-1,406879425E-1;7,840320450E-1
1,313831120E1;3,754232824E-1;-7,983115911E-1;-4,471063614E-1;9,890137188E-1
1,314331360E1;1,107394099E-1;-9,787729979E-1;-6,653671265E-1;1,188685497E0
1,314831834E1;-1,573089957E-1;-9,794994593E-1;-8,170337677E-1;1,285188503E0
1,315332298E1;-5,071498156E-1;-7,908107042E-1;-9,308853149E-1;1,322546776E0
1,315832766E1;-9,012132883E-1;-5,968245268E-1;-9,663372040E-1;1,449893961E0
1,316333521E1;-1,304904699E0;-3,542103767E-1;-8,851900101E-1;1,616107242E0
1,316834006E1;-1,596784949E0;-1,107778549E-1;-7,544441223E-1;1,769514013E0
1,317334485E1;-1,621471643E0;1,502370834E-1;-5,595903397E-1;1,721883509E0
1,317834969E1;-1,407576919E0;3,564670086E-1;-2,955722809E-1;1,481790972E0
1,318334412E1;-1,049926043E0;4,000928402E-1;-2,923965454E-3;1,123578001E0
1,318834844E1;-7,075251341E-1;3,686988354E-1;1,561489105E-1;8,129656382E-1
1,319335271E1;-3,280418515E-1;2,142977715E-1;2,323341370E-1;4,555372020E-1
1,319835698E1;9,504862130E-2;-3,227210045E-2;2,715215683E-1;2,894817627E-1
1,320336490E1;3,614208102E-1;-2,824532986E-1;3,265848160E-1;5,630830400E-1
1,320836938E1;6,359062791E-1;-4,446010590E-1;2,992925644E-1;8,316387055E-1
1,321337386E1;8,869034648E-1;-6,350905895E-1;1,871099472E-1;1,106773665E0
1,321837829E1;1,140631080E0;-7,905817032E-1;5,440330505E-2;1,388891072E0
1,322338204E1;1,260871410E0;-9,313967228E-1;-1,495056152E-1;1,574689969E0
1,322838652E1;1,244133472E0;-1,094689131E0;-3,412685394E-1;1,691944623E0
1,323339094E1;1,228615403E0;-1,202176571E0;-4,547424316E-1;1,778064958E0
1,323839537E1;1,213144183E0;-1,240398169E0;-5,746603012E-1;1,827714662E0
1,324339870E1;9,550502300E-1;-1,296737909E0;-6,516113281E-1;1,737310413E0
1,324840313E1;2,874080539E-1;-1,441819191E0;-6,410632133E-1;1,603872817E0
1,325340751E1;-1,770183146E-1;-1,345119238E0;-6,487751007E-1;1,503858497E0
1,325841188E1;-4,366824627E-1;-1,054827690E0;-6,294798851E-1;1,303686295E0
1,326341662E1;-5,931832194E-1;-6,643962860E-1;-5,404763222E-1;1,041826959E0
1,326842105E1;-6,854753494E-1;-2,266964912E-1;-5,208468437E-1;8,902523173E-1
1,327342548E1;-8,198698759E-1;2,648081779E-1;-5,225853920E-1;1,007673298E0
1,327842990E1;-8,688513041E-1;5,136351585E-1;-5,590043068E-1;1,153780516E0
1,328343016E1;-8,097947240E-1;4,646382332E-1;-6,213917732E-1;1,121509660E0
1,328843438E1;-7,052490115E-1;2,980546951E-1;-7,540860176E-1;1,074643425E0
1,329343860E1;-6,425288320E-1;1,427040100E-1;-7,629899979E-1;1,007651463E0
1,329844282E1;-5,875503421E-1;-5,220651627E-2;-6,934008598E-1;9,103546986E-1
1,330344730E1;-4,571838379E-1;-2,417182922E-1;-6,454310417E-1;8,270586582E-1
1,330845152E1;-1,030970216E-1;-3,299036026E-1;-6,117939949E-1;7,026786428E-1
1,331345574E1;1,614957452E-1;-3,142209053E-1;-7,932090759E-1;8,683295982E-1
1,331845995E1;1,955164075E-1;-3,492608070E-1;-1,264092445E0;1,325948524E0
1,332346334E1;1,580266953E-1;-3,489871025E-1;-1,954116821E0;1,991315391E0
1,332846751E1;1,851480007E-1;-2,176718712E-1;-2,645174503E0;2,660565537E0
1,333347167E1;1,361448765E-1;-7,002115250E-2;-3,241713047E0;3,245326157E0
1,333847589E1;8,680170774E-2;2,941417694E-2;-3,703199148E0;3,704333093E0
1,334348761E1;3,954827785E-2;1,844820976E-1;-3,942325354E0;3,946837583E0
1,334849214E1;-1,214367151E-2;3,524875641E-1;-4,089245796E0;4,104427626E0
1,335349673E1;1,875031590E-1;5,093903542E-1;-4,149134159E0;4,184489245E0
1,335850126E1;7,920647860E-1;6,480407715E-1;-3,990904093E0;4,120028998E0
1,336347412E1;1,402545929E0;7,705144882E-1;-3,705759287E0;4,036518246E0
1,336847709E1;1,726308227E0;8,256587982E-1;-3,278948069E0;3,796492194E0
1,337348001E1;1,445765495E0;8,268795013E-1;-2,657375336E0;3,136177809E0
1,337848298E1;6,463589072E-1;5,074648857E-1;-1,938357353E0;2,105357375E0
1,338350511E1;-1,225631833E-1;4,083061218E-2;-1,108360767E0;1,115863999E0
1,338850902E1;-3,656854033E-1;-1,850633621E-1;-2,585396767E-1;4,845792264E-1
1,339351292E1;-3,674090207E-1;-9,141111374E-2;4,697456360E-1;6,033293816E-1
1,339851683E1;-3,723967373E-1;1,077651978E-3;9,446282387E-1;1,015383179E0
1,340353355E1;-2,794154882E-1;1,650562286E-1;1,270596981E0;1,311386008E0
1,340853813E1;-2,947004139E-1;2,007265091E-1;1,477573872E0;1,519988162E0
1,341354266E1;-4,926951528E-1;2,034525871E-1;1,515915871E0;1,606904601E0
1,341854719E1;-6,799097657E-1;2,471776009E-1;1,419593811E0;1,593304944E0
1,342354501E1;-8,731525540E-1;3,271751404E-1;1,339397430E0;1,632000132E0
1,342854923E1;-9,934500456E-1;4,527387619E-1;1,232462406E0;1,646474707E0
1,343355344E1;-9,356760979E-1;6,000165939E-1;1,000638008E0;1,495588879E0
1,343855766E1;-7,189016342E-1;6,327924728E-1;6,893877983E-1;1,180042969E0
1,344356313E1;-4,310653806E-1;6,161031723E-1;2,937488556E-1;8,072724889E-1
1,344856745E1;-2,341620326E-1;5,293560028E-1;-7,692813873E-2;5,839242877E-1
1,345357173E1;-1,508031189E-1;3,070149422E-1;-4,861936569E-1;5,944611236E-1
1,345857600E1;2,179127932E-2;1,180109978E-1;-7,726168633E-1;7,818812396E-1
1,346358709E1;2,435894608E-1;-1,047754288E-2;-9,205069542E-1;9,522492620E-1
1,346859167E1;5,646389723E-1;6,108140945E-2;-9,762845039E-1;1,129459844E0
1,347359631E1;7,357339859E-1;6,953525543E-2;-8,828954697E-1;1,151366171E0
1,347860094E1;6,708267927E-1;4,859495163E-2;-7,124352455E-1;9,797622335E-1
1,348359449E1;4,860348701E-1;1,278352737E-2;-4,841666222E-1;6,861564192E-1
1,348859860E1;3,570339084E-1;-8,820343018E-2;-2,530121803E-1;4,463946911E-1
1,349360266E1;3,207949996E-1;-1,324701309E-1;-1,024479866E-1;3,618747813E-1
1,349860672E1;2,947207987E-1;-1,060299873E-1;2,539253235E-2;3,142411305E-1
1,350361365E1;2,447417080E-1;-1,046476364E-1;1,209521294E-1;2,923680028E-1
1,350861787E1;1,848881841E-1;-1,497721672E-1;1,674690247E-1;2,909660064E-1
1,351362209E1;1,629551947E-1;-1,815123558E-1;1,290740967E-1;2,759732835E-1
1,351862631E1;1,314284801E-1;-2,141785622E-1;2,012252808E-2;2,520928758E-1
1,352363381E1;-3,731428683E-1;-5,778460503E-1;1,133008003E-1;6,971217464E-1
1,352863824E1;-5,196099281E-1;-4,801497459E-1;3,365139961E-1;7,834410798E-1
1,353364261E1;7,363873720E-2;1,233963966E-1;4,866652489E-1;5,074370885E-1
1,353864699E1;-2,291113138E-2;3,965153694E-1;5,429821014E-1;6,727398610E-1
1,354364626E1;-3,119549751E-1;5,238709450E-1;4,839472771E-1;7,784353798E-1
1,354865037E1;-5,076915622E-1;6,563978195E-1;4,292526245E-1;9,342733194E-1
1,355365454E1;-7,112221122E-1;7,222809792E-1;2,545471191E-1;1,045141589E0
1,355865865E1;-1,011580586E0;5,348606110E-1;-2,072095871E-2;1,144465165E0
1,356367318E1;-8,167271614E-1;5,632748604E-1;-1,164522171E-1;9,989409109E-1
1,356867782E1;-4,880304039E-1;6,537361145E-1;-1,664862633E-1;8,326237195E-1
1,357368245E1;-4,231022596E-1;5,210142136E-1;-2,852540016E-1;7,292744191E-1
1,357868709E1;-1,023858488E-1;4,142284393E-1;-3,482809067E-1;5,507882097E-1
1,358366079E1;1,751533747E-1;2,186865807E-1;-3,056015968E-1;4,146020516E-1
1,358866386E1;3,884022534E-1;-3,589630127E-3;-2,934479713E-1;4,868068485E-1
1,359366693E1;6,845810413E-1;-1,116456985E-1;-3,307614326E-1;7,684523990E-1
1,359867006E1;9,041043520E-1;-2,662620544E-1;-3,023500443E-1;9,898058952E-1
1,360369376E1;9,575029016E-1;-4,222340584E-1;-2,630920410E-1;1,079032358E0
1,360869787E1;8,698344231E-1;-4,719738960E-1;-1,914381981E-1;1,007978108E0
1,361370204E1;7,928057909E-1;-4,395961761E-1;-1,113147736E-1;9,133327975E-1
1,361870615E1;5,778558254E-1;-4,114003181E-1;-3,695678711E-2;7,103051322E-1
1,362371334E1;3,413607180E-1;-3,633327484E-1;-4,252576828E-2;5,003461470E-1
1,362871766E1;1,878893971E-1;-4,816966057E-1;-7,074165344E-2;5,218605436E-1
1,363372193E1;-1,047488749E-1;-6,631760597E-1;-1,313400269E-1;6,841235383E-1
1,363872620E1;-3,523764014E-2;-3,831439018E-1;-3,372054100E-1;5,116135547E-1
1,364372985E1;-1,046898663E-1;-1,106047630E-1;-6,239180565E-1;6,422360337E-1
1,364873407E1;-1,892927289E-1;5,229139328E-2;-8,365893364E-1;8,593298812E-1
1,365373839E1;-1,646364778E-1;1,230707169E-1;-9,233746529E-1;9,459769134E-1
1,365874261E1;-2,678006291E-1;1,619768143E-1;-1,011598587E0;1,058907629E0
1,366374777E1;-3,529504538E-1;1,673660278E-1;-1,216881752E0;1,278040144E0
1,366875214E1;-4,086707830E-1;1,613688469E-1;-1,451185226E0;1,516242156E0
1,367375636E1;-3,794606924E-1;2,328252792E-1;-1,702882290E0;1,760115371E0
1,367876068E1;-4,343335927E-1;3,507680893E-1;-1,893287659E0;1,973885022E0
1,368376881E1;-5,430117249E-1;4,767589569E-1;-2,055877686E0;2,179172755E0
1,368877329E1;-5,868605971E-1;6,777453423E-1;-2,126031876E0;2,307326515E0
1,369377777E1;-4,381247759E-1;7,530322075E-1;-2,013283730E0;2,193700572E0
1,369878230E1;-1,473490447E-1;6,907739639E-1;-1,708168507E0;1,848437193E0
1,370377876E1;2,243690193E-1;4,906826019E-1;-1,325204372E0;1,430831053E0
1,370878287E1;5,966085792E-1;2,364816666E-1;-1,048467636E0;1,229288314E0
1,371378693E1;8,362962604E-1;4,457473755E-3;-8,296017647E-1;1,177985735E0
1,371879100E1;8,591206074E-1;-2,152910233E-1;-7,878322601E-1;1,185376781E0
1,372379902E1;7,791827917E-1;-4,250183105E-1;-8,848357201E-1;1,253275963E0
1,372880334E1;6,840650439E-1;-5,118799210E-1;-1,046717167E0;1,351141320E0
1,373380761E1;6,066530347E-1;-4,710116386E-1;-1,156410694E0;1,388223887E0
1,373881188E1;4,652596414E-1;-3,525562286E-1;-1,245326042E0;1,375354274E0
1,374381365E1;3,177016973E-1;-1,154303551E-1;-1,407227516E0;1,447255270E0
1,374881782E1;2,156104743E-1;7,825803757E-2;-1,690413475E0;1,705904427E0
1,375382198E1;4,831245542E-2;1,170511246E-1;-2,126481056E0;2,130248047E0
1,375882610E1;-1,023113132E-1;1,549458504E-1;-2,559979439E0;2,566704219E0
1,376383042E1;-3,354465365E-1;1,613183022E-1;-2,859230995E0;2,883357393E0
1,376883459E1;-5,763801932E-1;2,083559036E-1;-2,959575176E0;3,022368530E0
1,377383876E1;-6,662058234E-1;2,243738174E-1;-2,915874481E0;2,999416243E0
1,377884292E1;-6,095451117E-1;1,710896492E-1;-2,806660175E0;2,877178870E0
1,378384485E1;-4,666528702E-1;7,923078537E-2;-2,717185497E0;2,758104321E0
1,378884891E1;-3,145076632E-1;-6,497383118E-3;-2,524179935E0;2,543706279E0
1,379385298E1;-1,421371102E-1;-6,086015701E-2;-2,276685715E0;2,281930052E0
1,379885704E1;2,756875753E-2;-1,255121231E-1;-1,992844105E0;1,996982963E0
1,380386620E1;2,808678150E-1;-2,271156311E-1;-1,684299469E0;1,722594828E0
1,380887053E1;5,578247905E-1;-3,498082161E-1;-1,190139771E0;1,360134904E0
1,381387485E1;8,106819987E-1;-4,107522964E-1;-6,656332016E-1;1,126494701E0
1,381887917E1;9,696201086E-1;-4,753451347E-1;-2,375664711E-1;1,105691630E0
1,382388298E1;9,148007035E-1;-4,745793343E-1;-4,252433777E-2;1,031452467E0
1,382888730E1;6,246194243E-1;-5,136666298E-1;-5,470085144E-2;8,105522901E-1
1,383389157E1;3,313249350E-1;-5,516624451E-1;-1,215810776E-1;6,548966516E-1
1,383889584E1;1,165342331E-2;-4,974966049E-1;9,828567505E-3;4,977301226E-1
1,384390600E1;-5,038968325E-1;-3,699474335E-1;2,264108658E-1;6,648571286E-1
1,384891058E1;-9,352427721E-1;-1,813774109E-1;4,108839035E-1;1,037498140E0
1,385391516E1;-1,099577546E0;-3,481626511E-2;3,433694839E-1;1,152469329E0
1,385891975E1;-1,151114702E0;6,927585602E-2;9,226703644E-2;1,156882625E0
1,386391824E1;-1,222444534E0;1,563200951E-1;2,276039124E-2;1,232608878E0
1,386892251E1;-1,288138151E0;2,757592201E-1;6,590080261E-2;1,318971554E0
1,387392683E1;-1,479035735E0;3,850317001E-1;1,268081665E-1;1,533582873E0
1,387893110E1;-1,578534007E0;4,608726501E-1;2,039375305E-1;1,657034619E0
1,388393329E1;-1,502783179E0;3,970012665E-1;3,621368408E-1;1,595966911E0
1,388893745E1;-1,316717148E0;2,599673271E-1;6,084423065E-1;1,473610905E0
1,389394167E1;-1,024292469E0;1,109364033E-1;1,002961159E0;1,437850143E0
1,389894584E1;-6,267210245E-1;4,465436935E-2;1,481294632E0;1,609039167E0
1,390395219E1;-3,824967146E-1;-1,286475658E-1;1,744250298E0;1,790324840E0
1,390895652E1;-2,368216515E-1;-2,752752304E-1;1,820607185E0;1,856467471E0
1,391396079E1;-2,526497841E-1;-3,253390789E-1;1,834354401E0;1,880035504E0
1,391896506E1;-3,162029982E-1;-2,611677647E-1;1,758364677E0;1,805557885E0
1,392396292E1;-3,377056122E-1;-1,461987495E-1;1,795188904E0;1,832518037E0
1,392896688E1;-3,854005337E-1;-1,252443790E-1;1,697416306E0;1,745119434E0
1,393397084E1;-4,520196915E-1;-2,209119797E-1;1,562776566E0;1,641765665E0
1,393897480E1;-5,252635479E-1;-2,431616783E-1;1,520188332E0;1,626653608E0
1,394397855E1;-5,790686607E-1;-2,606861591E-1;1,492581367E0;1,622059471E0
1,394898251E1;-4,350905418E-1;-2,416405678E-1;1,426753044E0;1,511065251E0
1,395398646E1;-2,905316353E-1;-1,922962666E-1;1,329386711E0;1,374283636E0
1,395899042E1;-3,241991997E-1;-1,194055080E-1;1,073687553E0;1,127904144E0
1,396400438E1;-5,344855785E-1;-8,488416672E-2;8,634166718E-1;1,019003682E0
1,396900881E1;-9,513251781E-1;3,852272034E-2;9,833040237E-1;1,368718524E0
1,397401329E1;-1,040784836E0;5,947351456E-2;8,323984146E-1;1,334037966E0
1,397901771E1;-5,098338127E-1;1,166179180E-1;8,152685165E-1;9,686036390E-1
1,398401725E1;-6,728386879E-2;8,235311508E-2;1,051663399E0;1,057026518E0
1,398902146E1;3,077199459E-1;-3,911495209E-2;1,148943901E0;1,190081355E0
1,399402568E1;5,284181833E-1;-2,436296940E-1;1,186317444E0;1,321336551E0
1,399902990E1;6,215767860E-1;-4,068672657E-1;1,135259628E0;1,356728822E0
1,400403115E1;5,111496449E-1;-3,736770153E-1;1,096537590E0;1,266216079E0
1,400903521E1;2,849284410E-1;-2,335283756E-1;9,438562393E-1;1,013204974E0
1,401403928E1;7,214796543E-2;-1,731679440E-1;8,118095398E-1;8,332029732E-1
1,401904334E1;-1,969617605E-1;-1,635181904E-1;7,222223282E-1;7,662488010E-1
1,402404678E1;-3,736506701E-1;-8,512783051E-2;6,799430847E-1;7,805025107E-1
1,402905079E1;-3,772300482E-1;4,090976715E-2;6,989641190E-1;7,953156341E-1
1,403405485E1;-3,377907276E-1;8,054518700E-2;7,359876633E-1;8,137984660E-1
1,403905886E1;-2,156288624E-1;6,970000267E-2;7,381782532E-1;7,721794028E-1
1,404406365E1;-5,334830284E-2;1,833748817E-2;7,792558670E-1;7,812950858E-1
1,404906771E1;1,241455078E-1;-3,256797791E-2;6,459674835E-1;6,585945415E-1
1,405407178E1;3,913246393E-1;-1,616547108E-1;4,916229248E-1;6,488145490E-1
1,405907584E1;5,642452240E-1;-2,482459545E-1;2,705802917E-1;6,732105325E-1
1,406405740E1;6,523256302E-1;-1,979794502E-1;2,559471130E-2;6,821874228E-1
1,406906032E1;6,773496866E-1;-3,186371326E-1;-2,890443802E-1;8,024206341E-1
1,407406329E1;6,794639826E-1;-3,676381111E-1;-4,391317368E-1;8,886314009E-1
1,407906620E1;6,971856356E-1;-2,037112713E-1;-4,296703339E-1;8,439091706E-1
1,408409704E1;6,657645702E-1;-2,814660072E-1;-4,757928848E-1;8,653579869E-1
1,408910141E1;5,355354548E-1;-3,950705528E-1;-5,294027328E-1;8,503800436E-1
1,409410568E1;3,845633268E-1;-3,628149033E-1;-5,188684464E-1;7,407753175E-1
1,409911006E1;1,649026871E-1;-2,427806854E-1;-5,254869461E-1;6,018902624E-1
1,410411110E1;-3,800511360E-3;-2,105026245E-1;-3,839273453E-1;4,378652821E-1
1,410911532E1;8,159637451E-2;-1,803445816E-2;-1,969861984E-1;2,139784391E-1
1,411411943E1;9,462475777E-2;1,267671585E-2;-3,104591370E-2;1,003911981E-1
1,411912360E1;9,862947464E-2;1,262784004E-2;8,325290680E-2;1,296853195E-1
1,412412271E1;8,698153496E-2;-4,986000061E-2;8,883380890E-2;1,339524270E-1
1,412912662E1;1,642267704E-1;1,191210747E-2;1,531581879E-1;2,248772130E-1
1,413413053E1;2,020398378E-1;-1,012992859E-2;1,059331894E-1;2,283518166E-1
1,413913443E1;3,066650629E-1;4,716372490E-2;5,456447601E-2;3,150319980E-1
1,414412907E1;3,937113285E-1;2,630949020E-3;-6,827449799E-2;3,995959699E-1
1,414913251E1;4,931434393E-1;2,724552155E-2;-2,295246124E-1;5,446230971E-1
1,415413600E1;6,616640091E-1;-1,442623138E-2;-3,936996460E-1;7,700693400E-1
1,415913943E1;7,581920624E-1;-1,000585556E-1;-6,016454697E-1;9,730591910E-1
1,416416225E1;8,529239893E-1;-1,352517605E-1;-7,721252441E-1;1,158425553E0
1,416916667E1;7,411983013E-1;-1,863875389E-1;-9,673643112E-1;1,232845873E0
1,417417110E1;7,499067783E-1;-1,379933357E-1;-1,005424500E0;1,261856078E0
1,417917553E1;6,646690369E-1;-2,315139771E-1;-1,003596306E0;1,225801450E0
1,418417615E1;6,050330400E-1;-2,708110809E-1;-8,446512222E-1;1,073703548E0
1,418918042E1;5,801054239E-1;-2,205791473E-1;-6,363639832E-1;8,888962719E-1
1,419418464E1;5,251320601E-1;-2,160842419E-1;-4,741573334E-1;7,397846017E-1
1,419918886E1;3,836104870E-1;-2,102708817E-1;-3,623247147E-1;5,680229293E-1
1,420418605E1;1,873186827E-1;-1,632752419E-1;-1,568994522E-1;2,938784299E-1
1,420918990E1;-4,603052139E-2;-3,276515007E-2;2,036380768E-2;6,005870979E-2
1,421419381E1;-2,343266010E-1;3,951454163E-2;1,291151047E-1;2,704460486E-1
1,421919766E1;-3,041435480E-1;7,029747963E-2;2,387199402E-1;3,929786804E-1
1,422419646E1;-2,680703402E-1;5,962872505E-2;2,198963165E-1;3,518119983E-1
1,422920006E1;-2,603445053E-1;1,033442020E-1;1,254072189E-1;3,068977942E-1
1,423420370E1;-3,152499199E-1;2,182235718E-1;1,202440262E-1;4,018241719E-1
1,423920735E1;-3,824906349E-1;3,255875111E-1;1,151685715E-1;5,153349523E-1
1,424422370E1;-3,398153782E-1;3,399417400E-1;2,579689026E-2;4,813526331E-1
1,424922798E1;-1,565492153E-1;3,549003601E-1;6,503868103E-2;3,933089784E-1
1,425423225E1;-2,762818336E-2;2,458350658E-1;2,330913544E-1;3,398967131E-1
1,425923652E1;-3,916811943E-2;9,128832817E-2;3,576574326E-1;3,711960931E-1
1,426424350E1;1,211106777E-1;8,458876610E-2;5,223531723E-1;5,428405772E-1
1,426924792E1;1,389666796E-1;5,493116379E-2;7,893638611E-1;8,033831439E-1
1,427425230E1;4,041838646E-2;6,654214859E-2;1,062830925E0;1,065678694E0
1,427925667E1;-1,463413239E-1;-1,284122467E-2;1,175796509E0;1,184938020E0
1,428424188E1;-2,629473209E-1;-5,417180061E-2;1,287041664E0;1,314744128E0
1,428924532E1;-2,527968884E-1;-9,415149689E-2;1,461721420E0;1,486405154E0
1,429424876E1;-3,090705872E-1;-9,803271294E-2;1,549471855E0;1,583034450E0
1,429925219E1;-3,835871220E-1;-1,382174492E-1;1,581703186E0;1,633409964E0
1,430428308E1;-3,069489002E-1;-1,959407330E-1;1,589586258E0;1,630765118E0
1,430928792E1;-8,298158646E-3;-1,418943405E-1;1,462931633E0;1,469820338E0
1,431429277E1;1,701710224E-1;-1,623635292E-1;1,273650169E0;1,295185256E0
1,431929751E1;4,267821312E-1;-1,172995567E-1;1,026259422E0;1,117636155E0
1,432429678E1;4,984784126E-1;-2,759177685E-1;7,325849533E-1;9,280582183E-1
1,432930131E1;5,696794987E-1;-5,244235992E-1;4,115800858E-1;8,768996577E-1
1,433430584E1;8,223356009E-1;-6,868292093E-1;2,017946243E-1;1,090271193E0
1,433931037E1;1,123260498E0;-8,366929293E-1;3,380775452E-2;1,401039674E0
1,434431417E1;1,388152361E0;-8,846155405E-1;-1,358327866E-1;1,651654376E0
1,434931865E1;1,563811302E0;-9,039775133E-1;-3,027172089E-1;1,831479959E0
1,435432313E1;1,649352312E0;-8,251210451E-1;-3,954143524E-1;1,886144294E0
1,435932766E1;1,694102883E0;-7,942651510E-1;-3,831539154E-1;1,909881837E0
1,436431995E1;1,564192414E0;-7,515940666E-1;-3,791551590E-1;1,776330539E0
1,436932381E1;1,407617927E0;-6,919257641E-1;-5,470676422E-1;1,661153965E0
1,437432766E1;1,479039907E0;-7,532147169E-1;-6,911697388E-1;1,797945234E0
1,437933157E1;1,540268898E0;-9,245780706E-1;-7,858448029E-1;1,960822516E0
1,438435771E1;1,664571762E0;-1,142852545E0;-8,245029449E-1;2,180989729E0
1,438936277E1;1,902479172E0;-1,206775904E0;-7,162675858E-1;2,364058869E0
1,439436777E1;2,040986061E0;-1,114546657E0;-4,372425079E-1;2,366224707E0
1,439937277E1;2,032390833E0;-1,078056931E0;-1,140651703E-1;2,303438757E0
1,440437094E1;2,101893187E0;-1,349664330E0;3,117303848E-1;2,517285166E0
1,440937558E1;2,330982447E0;-1,849122286E0;8,076992035E-1;3,083035906E0
1,441438021E1;2,651895523E0;-2,321007013E0;1,297948837E0;3,755568480E0
1,441938490E1;2,883613586E0;-2,697079182E0;1,766286850E0;4,325417051E0
1,442438626E1;3,078761578E0;-2,990413666E0;2,150750160E0;4,800736714E0
1,442939074E1;3,350802898E0;-3,397933722E0;2,508651733E0;5,391397515E0
1,443439521E1;3,806607246E0;-4,023178577E0;2,729994774E0;6,174876198E0
1,443939969E1;4,308376789E0;-4,725861549E0;2,798790932E0;6,980623799E0
1,444439876E1;4,918437004E0;-5,540042877E0;2,775816917E0;7,911274057E0
1,444940298E1;5,208062172E0;-5,965208054E0;2,338574409E0;8,256909166E0
1,445440719E1;4,114974976E0;-5,119942665E0;1,174228668E0;6,672753922E0
1,445941141E1;1,883225679E0;-3,609316111E0;-5,755033493E-1;4,111557594E0
1,446440870E1;6,723082066E-1;-3,148585320E0;-1,941784859E0;3,759802691E0
1,446941256E1;7,344847918E-1;-2,686292648E0;-3,047089577E0;4,128000847E0
1,447441641E1;1,313916922E0;-1,816725016E0;-3,598554134E0;4,239865483E0
1,447942027E1;2,340870142E0;-1,102094650E0;-3,294143200E0;4,188754596E0
1,448444256E1;3,527551651E0;-8,227235079E-1;-2,608782291E0;4,463881681E0
1,448944730E1;4,177616119E0;-9,298650026E-1;-2,089913845E0;4,762863135E0
1,449445209E1;4,583725929E0;-1,386194825E0;-1,606340885E0;5,050981145E0
1,449945688E1;4,887877464E0;-1,957002282E0;-1,101644516E0;5,379110027E0
1,450442662E1;5,078598976E0;-2,579120398E0;-8,819293976E-1;5,763838048E0
